user_id,transaction_amount,transaction_hour,transaction_frequency,unusual_location,account_age_days,login_frequency,support_contacts,notifications_opted_out,payment_method,fraud_risk,churn_risk
USR_3593,189.27713454299808,21,0,0,1679,36,1,0,mobile_payment,0,0
USR_3594,398.89584070754256,9,3,1,2513,2,5,1,mobile_payment,0,1
USR_3595,371.5827293646365,6,3,0,3042,45,0,1,credit_card,0,0
USR_3596,463.47128021648126,12,5,0,3602,36,0,0,mobile_payment,0,0
USR_3597,38.72848395832157,17,5,0,1035,49,0,0,mobile_payment,0,0
USR_3598,15.662577696950944,13,9,0,2130,34,0,0,credit_card,0,0
USR_3599,352.57802655339157,13,7,0,3496,45,1,1,credit_card,0,0
USR_3600,146.85087293914117,14,0,0,766,49,0,0,credit_card,0,0
USR_3601,173.6986588115706,19,6,0,541,16,0,0,credit_card,0,0
USR_3602,277.932992698111,10,3,0,1539,22,1,0,bank_transfer,0,0
USR_3603,60.18243033213127,7,5,0,1852,2,8,0,bank_transfer,0,1
USR_3604,324.92026410854436,15,9,0,2449,29,0,0,mobile_payment,0,0
USR_3605,169.3222486532636,14,8,0,895,31,1,1,credit_card,0,0
USR_3606,320.03041090748593,12,2,0,2665,27,1,0,credit_card,0,0
USR_3607,418.66338740595904,17,7,0,1186,20,0,0,credit_card,0,0
USR_3608,93.84455333534054,16,2,0,752,15,1,0,bank_transfer,0,0
USR_3609,466.1278155281149,15,5,0,2675,13,1,0,mobile_payment,0,0
USR_3610,2403.5650080879323,2,29,1,54,7,8,1,mobile_payment,1,1
USR_3611,462.2346049352445,14,8,0,3513,15,1,0,mobile_payment,0,0
USR_3612,111.78774027887128,21,1,0,480,2,5,1,credit_card,0,1
USR_3613,306.2357056560764,22,4,0,1152,9,6,1,bank_transfer,0,1
USR_3614,207.9046874885663,10,5,0,2776,26,1,0,credit_card,0,0
USR_3615,389.36887366644646,11,3,0,1174,39,1,0,credit_card,0,0
USR_3616,306.8953821745152,15,6,0,1183,7,6,0,bank_transfer,0,1
USR_3617,252.31257390957603,16,6,0,2061,9,3,1,mobile_payment,0,1
USR_3618,457.36284915119427,7,6,0,3485,25,0,0,bank_transfer,0,0
USR_3619,194.78736144412332,12,6,0,3452,31,1,0,credit_card,0,0
USR_3620,117.79030040010893,19,9,0,793,20,1,0,credit_card,0,0
USR_3621,307.9695815575249,9,9,0,1313,5,6,1,bank_transfer,0,1
USR_3622,315.7739342146787,10,8,0,2789,21,1,0,bank_transfer,0,0
USR_3623,225.15636457021895,15,1,0,687,49,0,0,bank_transfer,0,0
USR_3624,248.43892140779732,11,4,0,1070,7,4,0,mobile_payment,0,1
USR_3625,480.181173006951,7,9,0,3066,24,1,0,mobile_payment,0,0
USR_3626,369.01598878443264,8,8,0,2204,30,1,0,bank_transfer,0,0
USR_3627,64.19485822646274,20,1,0,3026,13,1,0,bank_transfer,0,0
USR_3628,113.94373472659937,15,2,0,1875,9,8,1,credit_card,0,1
USR_3629,488.0325508734239,22,6,0,1062,38,0,0,bank_transfer,0,0
USR_3630,365.96812135883033,12,8,0,995,15,1,0,mobile_payment,0,0
USR_3631,458.37211181088,7,2,0,3462,48,1,0,bank_transfer,0,0
USR_3632,158.8921173544738,12,9,0,678,26,0,0,bank_transfer,0,0
USR_3633,373.51476144243026,20,7,0,1860,45,1,0,bank_transfer,0,0
USR_3634,359.8613271765206,8,7,0,3440,11,0,0,credit_card,0,0
USR_3635,154.3980928652938,10,3,0,3436,26,1,0,mobile_payment,0,0
USR_3636,279.8999994708456,13,5,0,1516,9,9,1,bank_transfer,0,1
USR_3637,317.4334045224447,9,7,0,633,3,6,0,credit_card,0,1
USR_3638,245.75458730545787,13,8,0,1164,16,1,0,bank_transfer,0,0
USR_3639,415.3175662624262,11,1,0,428,20,1,0,mobile_payment,0,0
USR_3640,418.10583048101483,10,0,0,1876,35,1,0,credit_card,0,0
USR_3641,426.7942686677628,10,4,0,838,5,4,1,credit_card,0,1
USR_3642,403.6775488580998,22,9,0,3010,41,1,1,credit_card,0,0
USR_3643,249.16090382660087,11,2,0,854,32,0,0,mobile_payment,0,0
USR_3644,196.90476609301354,18,5,0,868,49,0,1,bank_transfer,0,0
USR_3645,417.37437902004154,14,0,0,2457,16,0,0,credit_card,0,0
USR_3646,250.19871469257075,17,3,0,1879,10,0,1,mobile_payment,0,0
USR_3647,130.7219853277111,15,5,0,403,34,1,0,credit_card,0,0
USR_3648,258.598330837886,6,1,0,1939,40,0,1,credit_card,0,0
USR_3649,79.50641274042863,16,7,0,233,15,1,0,credit_card,0,0
USR_3650,3568.0856507797394,4,19,0,35,37,1,0,mobile_payment,1,0
USR_3651,174.6014279957141,8,1,0,1768,40,0,0,mobile_payment,0,0
USR_3652,137.72281123925262,11,0,0,879,45,0,0,bank_transfer,0,0
USR_3653,478.68928565502506,14,7,1,2709,25,0,0,credit_card,0,0
USR_3654,390.6716879215707,13,9,0,765,24,0,1,bank_transfer,0,0
USR_3655,395.66405633472647,20,0,0,3551,31,1,0,bank_transfer,0,0
USR_3656,315.6237649467999,11,6,0,468,27,0,0,credit_card,0,0
USR_3657,421.1946771500456,16,6,0,1631,17,0,0,credit_card,0,0
USR_3658,381.9896157700568,15,5,0,490,19,0,0,bank_transfer,0,0
USR_3659,303.3991150254721,16,7,0,2685,46,0,0,credit_card,0,0
USR_3660,480.9509569073415,9,9,0,1759,6,9,1,credit_card,0,1
USR_3661,103.88152534536728,18,0,0,2278,15,1,0,bank_transfer,0,0
USR_3662,472.256062307428,13,0,1,1712,19,0,0,credit_card,0,0
USR_3663,206.70469937944384,20,0,0,1302,48,0,0,credit_card,0,0
USR_3664,268.91550186672845,12,5,0,521,16,1,0,mobile_payment,0,0
USR_3665,70.14226657671139,6,6,0,742,44,1,0,credit_card,0,0
USR_3666,274.65264507167757,14,9,0,1162,37,0,0,mobile_payment,0,0
USR_3667,309.49130841051476,13,8,0,1588,34,1,1,credit_card,0,0
USR_3668,498.8737554861768,7,9,0,636,37,1,0,bank_transfer,0,0
USR_3669,487.844281425048,19,4,0,1507,18,1,0,bank_transfer,0,0
USR_3670,483.5346730184007,17,0,1,2098,7,9,1,mobile_payment,0,1
USR_3671,180.71014945000812,22,8,0,1829,8,3,1,credit_card,0,1
USR_3672,495.7205843850713,11,4,1,2978,38,1,0,mobile_payment,0,0
USR_3673,233.1842942816043,10,5,0,3079,32,0,0,credit_card,0,0
USR_3674,427.39976679333125,11,8,0,1890,27,0,0,credit_card,0,0
USR_3675,115.99678481929628,8,1,0,1762,35,1,0,credit_card,0,0
USR_3676,257.85825803173515,21,2,0,2493,14,0,0,mobile_payment,0,0
USR_3677,483.3459271025267,19,6,0,2253,17,0,0,mobile_payment,0,0
USR_3678,474.0453844924795,20,2,0,1253,49,0,0,mobile_payment,0,0
USR_3679,345.0300901324991,9,1,0,1122,28,0,0,bank_transfer,0,0
USR_3680,400.92901805099933,16,6,0,2868,46,0,0,mobile_payment,0,0
USR_3681,96.44908133517669,10,7,0,544,37,0,0,credit_card,0,0
USR_3682,363.61268924723714,14,8,0,2034,6,4,0,mobile_payment,0,1
USR_3683,312.84489608433245,10,1,0,1348,29,0,1,bank_transfer,0,0
USR_3684,54.860350518110586,12,1,0,324,31,1,0,bank_transfer,0,0
USR_3685,65.44791322894136,7,6,0,2394,21,0,0,bank_transfer,0,0
USR_3686,63.13737269811832,18,3,0,1246,10,1,0,mobile_payment,0,0
USR_3687,364.9348980666195,18,4,0,1151,17,1,0,bank_transfer,0,0
USR_3688,79.4404520413105,22,0,0,1756,36,0,0,bank_transfer,0,0
USR_3689,239.18881284609054,22,5,0,3266,30,0,0,bank_transfer,0,0
USR_3690,184.9210848801013,11,9,0,308,42,1,0,bank_transfer,0,0
USR_3691,279.7470289774067,19,7,0,237,47,1,0,bank_transfer,0,0
USR_3692,356.17347873750737,19,0,0,233,42,1,0,mobile_payment,0,0
USR_3693,345.5140432384527,17,1,0,1427,46,0,0,bank_transfer,0,0
USR_3694,262.60475879804454,10,6,0,312,14,1,1,mobile_payment,0,0
USR_3695,237.5240880690889,10,1,0,1446,24,1,0,credit_card,0,0
USR_3696,204.92964160990678,9,8,0,389,39,0,0,mobile_payment,0,0
USR_3697,4760.903288731842,3,17,0,127,3,8,0,mobile_payment,1,1
USR_3698,172.11738438759605,9,4,0,2610,37,1,0,bank_transfer,0,0
USR_3699,137.08925237207248,21,6,0,3461,39,0,0,bank_transfer,0,0
USR_3700,374.2245918910829,7,9,0,2442,45,0,0,bank_transfer,0,0
USR_3701,186.28409623139598,9,7,0,3495,6,8,1,mobile_payment,0,1
USR_3702,425.0293138810615,22,8,0,1274,6,6,1,mobile_payment,0,1
USR_3703,170.66547213220093,11,5,0,993,23,0,0,bank_transfer,0,0
USR_3704,353.9529640415482,12,4,0,3341,15,1,0,credit_card,0,0
USR_3705,32.103413079814686,18,6,0,3407,28,0,1,credit_card,0,0
USR_3706,198.9258112540568,14,1,0,3629,14,0,1,credit_card,0,0
USR_3707,178.18278573410024,7,7,0,2311,35,0,0,credit_card,0,0
USR_3708,410.1725822452025,13,3,0,1628,27,1,0,bank_transfer,0,0
USR_3709,483.8571475818719,19,0,0,2211,46,0,0,bank_transfer,0,0
USR_3710,4084.614230068163,4,13,1,60,45,1,0,mobile_payment,1,0
USR_3711,414.16977580534143,14,8,0,1875,9,6,1,credit_card,0,1
USR_3712,352.85040346910887,14,3,0,3181,27,0,0,mobile_payment,0,0
USR_3713,484.01913395520967,7,9,0,1689,18,0,0,bank_transfer,0,0
USR_3714,407.44317202798413,21,9,0,2138,35,0,0,mobile_payment,0,0
USR_3715,1352.0018907368171,1,45,1,89,4,4,1,mobile_payment,1,1
USR_3716,359.50804396729575,18,3,0,3028,4,9,1,credit_card,0,1
USR_3717,272.39486055696307,22,2,0,3437,15,1,0,credit_card,0,0
USR_3718,18.05366838684031,16,2,0,2316,29,1,1,credit_card,0,0
USR_3719,133.1433497754674,7,1,0,2387,6,7,1,credit_card,0,1
USR_3720,461.66007006317756,9,5,0,3235,13,1,0,mobile_payment,0,0
USR_3721,463.77007266550896,17,9,0,2597,34,0,0,bank_transfer,0,0
USR_3722,401.43672549831086,7,5,1,2789,40,0,0,credit_card,0,0
USR_3723,491.0720056062148,6,9,0,358,28,1,0,bank_transfer,0,0
USR_3724,405.20716006586036,11,3,0,2959,16,0,0,mobile_payment,0,0
USR_3725,15.000051769770144,21,7,1,1408,2,8,1,mobile_payment,0,1
USR_3726,151.03882674774079,7,5,0,1734,39,0,0,credit_card,0,0
USR_3727,25.005849296503804,19,7,0,2742,36,0,0,mobile_payment,0,0
USR_3728,56.112904681404125,17,5,0,295,26,0,0,bank_transfer,0,0
USR_3729,117.23200030588028,8,8,0,3598,41,1,0,credit_card,0,0
USR_3730,256.743687699506,16,2,0,2628,28,0,0,bank_transfer,0,0
USR_3731,425.2906816963887,9,2,1,478,34,1,0,credit_card,0,0
USR_3732,1931.5963910007088,1,10,1,25,38,0,0,credit_card,1,0
USR_3733,311.9389106930753,22,9,0,1956,34,1,0,mobile_payment,0,0
USR_3734,464.80621014245514,12,5,0,689,41,0,0,mobile_payment,0,0
USR_3735,255.03054002920197,10,6,1,3359,46,1,0,bank_transfer,0,0
USR_3736,445.6276616252688,14,6,0,2279,9,8,0,credit_card,0,1
USR_3737,232.49197560268593,22,4,0,1187,13,1,0,bank_transfer,0,0
USR_3738,145.8402536367223,14,5,0,1556,40,0,0,credit_card,0,0
USR_3739,459.04232986920954,19,6,0,719,45,1,0,mobile_payment,0,0
USR_3740,200.08818708264596,10,1,0,391,13,1,1,mobile_payment,0,0
USR_3741,256.66801333378623,7,9,0,1312,11,0,0,credit_card,0,0
USR_3742,171.14170994003183,20,6,0,2179,48,1,1,bank_transfer,0,0
USR_3743,334.7904241424576,21,0,0,2997,42,0,0,mobile_payment,0,0
USR_3744,497.5653002529574,6,5,0,1573,36,1,0,credit_card,0,0
USR_3745,22.501638943737124,17,7,0,2959,35,1,0,credit_card,0,0
USR_3746,450.92552294347973,20,0,0,2756,28,1,0,credit_card,0,0
USR_3747,11.923767924740048,10,0,0,1443,48,1,0,credit_card,0,0
USR_3748,188.47166176164342,6,5,0,2951,42,1,0,bank_transfer,0,0
USR_3749,92.61733508186201,16,4,0,1192,47,0,0,credit_card,0,0
USR_3750,381.09747252955015,14,2,0,1999,19,1,0,bank_transfer,0,0
USR_3751,34.799311971015,12,9,0,975,10,0,0,bank_transfer,0,0
USR_3752,281.2076272563207,7,9,0,1383,44,0,0,bank_transfer,0,0
USR_3753,154.5138055842032,22,6,0,3523,20,0,0,bank_transfer,0,0
USR_3754,75.49842194370405,21,6,0,1108,23,1,1,mobile_payment,0,0
USR_3755,388.190923930294,21,6,0,264,8,4,1,bank_transfer,0,1
USR_3756,116.53424878507579,19,5,0,1976,8,6,1,bank_transfer,0,1
USR_3757,119.60085390692007,7,3,0,3552,49,1,0,bank_transfer,0,0
USR_3758,144.78762471758228,8,8,0,600,34,1,0,credit_card,0,0
USR_3759,297.51571427573344,13,8,0,2437,32,1,0,mobile_payment,0,0
USR_3760,333.2363065284666,21,6,0,3559,14,1,0,bank_transfer,0,0
USR_3761,18.625236613659034,9,6,0,2163,35,0,0,bank_transfer,0,0
USR_3762,128.51612169575725,13,7,0,241,27,1,0,mobile_payment,0,0
USR_3763,221.1757128275886,6,4,0,184,41,0,0,bank_transfer,0,0
USR_3764,172.66870655900422,9,8,0,675,6,4,1,credit_card,0,1
USR_3765,443.24362267033416,12,5,0,3358,35,1,0,credit_card,0,0
USR_3766,395.9772781343452,6,6,0,1726,9,3,1,bank_transfer,0,1
USR_3767,316.6862056140255,9,6,0,2057,19,1,0,credit_card,0,0
USR_3768,175.64078383854948,19,8,1,1930,37,0,0,mobile_payment,0,0
USR_3769,353.3294489746183,13,6,1,910,40,1,1,mobile_payment,0,0
USR_3770,423.38262629443926,12,2,0,3638,24,1,0,bank_transfer,0,0
USR_3771,301.4668849059035,8,5,0,358,49,1,0,credit_card,0,0
USR_3772,394.38611877775577,19,5,0,1693,17,1,0,credit_card,0,0
USR_3773,377.06143108587645,17,6,0,2031,19,0,0,bank_transfer,0,0
USR_3774,290.1512824685579,20,5,0,3317,19,0,1,mobile_payment,0,0
USR_3775,162.96977624254038,13,3,0,1900,2,7,1,bank_transfer,0,1
USR_3776,375.4332574206232,10,5,0,708,27,1,0,bank_transfer,0,0
USR_3777,111.33021951522716,22,2,0,1590,9,5,0,bank_transfer,0,1
USR_3778,391.94928977105155,15,0,0,2614,37,1,0,credit_card,0,0
USR_3779,404.2278791498412,16,0,0,2779,29,0,0,mobile_payment,0,0
USR_3780,412.8509909894828,21,4,0,515,33,1,0,credit_card,0,0
USR_3781,241.72882577944424,21,7,0,2815,15,1,0,credit_card,0,0
USR_3782,104.31557620750662,9,2,0,937,7,3,0,credit_card,0,1
USR_3783,58.86456403237368,10,1,0,1254,15,0,0,bank_transfer,0,0
USR_3784,374.2470127390829,15,7,0,820,20,0,0,credit_card,0,0
USR_3785,444.26807841960846,19,8,0,2534,39,1,0,mobile_payment,0,0
USR_3786,328.9107958300843,14,8,0,3511,12,1,0,bank_transfer,0,0
USR_3787,80.6384295903011,11,1,0,900,17,0,0,mobile_payment,0,0
USR_3788,468.09925977361127,16,7,0,390,42,1,0,bank_transfer,0,0
USR_3789,494.6599871242666,22,1,0,1847,28,1,0,credit_card,0,0
USR_3790,3620.4162890732305,4,21,1,10,19,1,0,credit_card,1,0
USR_3791,301.4643917441479,8,7,0,1114,3,3,1,bank_transfer,0,1
USR_3792,390.8419748008123,21,0,0,228,18,0,0,mobile_payment,0,0
USR_3793,370.8309971245219,9,7,0,620,16,0,0,bank_transfer,0,0
USR_3794,484.2157240473901,20,2,0,2473,23,0,0,mobile_payment,0,0
USR_3795,66.29271462860657,7,0,0,2204,11,1,1,credit_card,0,0
USR_3796,294.5551844099748,22,6,0,730,31,0,0,credit_card,0,0
USR_3797,349.04639563981516,21,9,1,631,29,0,0,credit_card,0,0
USR_3798,446.1482278519583,22,2,0,3396,35,0,1,bank_transfer,0,0
USR_3799,438.31371758189385,9,7,0,834,13,0,0,credit_card,0,0
USR_3800,489.2198988450321,9,8,0,426,48,0,0,credit_card,0,0
USR_3801,260.91844242946274,8,1,0,2588,49,0,0,credit_card,0,0
USR_3802,417.072824738481,10,0,0,847,32,0,0,mobile_payment,0,0
USR_3803,219.36803698239058,14,7,1,2243,25,1,0,credit_card,0,0
USR_3804,2630.8857328091526,1,32,1,167,1,4,1,mobile_payment,1,1
USR_3805,134.14069859170093,14,5,0,2575,18,0,0,credit_card,0,0
USR_3806,1072.418537020014,2,32,1,169,3,9,1,credit_card,1,1
USR_3807,493.04940184862267,7,0,0,2180,34,0,0,mobile_payment,0,0
USR_3808,135.60744689015638,18,2,0,460,40,1,0,mobile_payment,0,0
USR_3809,37.50447813032544,21,8,0,324,36,0,0,credit_card,0,0
USR_3810,409.6157943353136,11,8,0,2273,45,0,0,bank_transfer,0,0
USR_3811,313.91272574203055,21,5,0,2690,23,0,0,mobile_payment,0,0
USR_3812,480.2524122699922,9,2,0,1000,32,1,0,bank_transfer,0,0
USR_3813,133.5972173477066,15,7,0,1573,4,7,1,mobile_payment,0,1
USR_3814,44.80355242062773,16,5,0,3558,29,0,0,mobile_payment,0,0
USR_3815,251.29670782458575,10,0,0,2721,12,1,0,credit_card,0,0
USR_3816,51.87835125292227,8,5,0,1735,15,0,0,bank_transfer,0,0
USR_3817,138.27710054032664,13,4,0,3594,38,1,0,bank_transfer,0,0
USR_3818,71.72915180139246,16,7,0,2360,13,0,0,credit_card,0,0
USR_3819,119.82476803343856,8,1,0,3569,10,0,0,credit_card,0,0
USR_3820,62.01087988248201,17,6,1,2074,17,1,1,credit_card,0,0
USR_3821,477.4139397193698,20,5,0,447,29,0,0,mobile_payment,0,0
USR_3822,146.4957295903704,21,0,0,2820,6,7,1,bank_transfer,0,1
USR_3823,227.50981713635707,10,7,0,2897,40,0,0,credit_card,0,0
USR_3824,450.31978574076896,11,5,0,3206,41,0,0,mobile_payment,0,0
USR_3825,341.8875781011224,17,2,0,2451,7,5,1,mobile_payment,0,1
USR_3826,312.8383654752694,14,4,0,1091,38,0,0,credit_card,0,0
USR_3827,355.7259632768102,8,6,0,181,21,1,0,bank_transfer,0,0
USR_3828,416.1229059816371,19,8,0,1151,13,1,0,credit_card,0,0
USR_3829,440.05794124736286,10,3,0,2864,43,0,0,credit_card,0,0
USR_3830,324.893438625863,10,1,0,3492,15,0,0,mobile_payment,0,0
USR_3831,446.1035646000883,9,2,0,296,18,0,0,bank_transfer,0,0
USR_3832,272.34478843848365,21,6,0,2102,14,1,0,bank_transfer,0,0
USR_3833,145.87251957152748,18,7,0,616,25,0,0,credit_card,0,0
USR_3834,441.23758735308377,13,4,0,2538,10,1,0,bank_transfer,0,0
USR_3835,275.32168543241266,21,2,0,3467,7,9,1,mobile_payment,0,1
USR_3836,454.0074179079448,7,0,0,1764,44,0,0,mobile_payment,0,0
USR_3837,29.682228835784798,13,9,0,3240,19,1,0,mobile_payment,0,0
USR_3838,204.7827182552054,8,0,0,396,34,0,0,credit_card,0,0
USR_3839,474.4244589976094,14,1,0,750,5,4,1,mobile_payment,0,1
USR_3840,132.32854545156835,16,4,0,1775,44,0,0,credit_card,0,0
USR_3841,471.3527605588614,6,2,1,2572,42,1,0,bank_transfer,0,0
USR_3842,477.4122059533325,6,6,0,2305,7,3,1,bank_transfer,0,1
USR_3843,442.24973397067185,13,1,0,3370,30,0,0,mobile_payment,0,0
USR_3844,286.19734209571635,21,1,0,1522,7,7,1,credit_card,0,1
USR_3845,327.00033004951285,15,2,0,1842,46,1,0,bank_transfer,0,0
USR_3846,436.1123292404359,7,0,0,3458,19,0,0,mobile_payment,0,0
USR_3847,3645.432986785185,4,33,1,71,5,7,1,mobile_payment,1,1
USR_3848,318.74598623315165,9,4,0,2824,29,0,0,credit_card,0,0
USR_3849,491.3071098566443,14,2,0,3255,17,1,1,bank_transfer,0,0
USR_3850,345.9815518035101,8,9,0,848,40,0,0,mobile_payment,0,0
USR_3851,487.9861762994029,16,5,0,3428,3,4,0,bank_transfer,0,1
USR_3852,38.12035255747446,13,1,0,3600,22,1,0,mobile_payment,0,0
USR_3853,78.0905816636841,12,7,0,1994,33,0,0,mobile_payment,0,0
USR_3854,231.2148345402404,6,3,0,3126,21,0,0,bank_transfer,0,0
USR_3855,198.5909358333144,13,2,0,2537,26,1,0,credit_card,0,0
USR_3856,393.5400722649436,22,4,1,1967,45,0,0,credit_card,0,0
USR_3857,88.70087296990984,16,7,0,2120,21,0,0,credit_card,0,0
USR_3858,488.2866377646294,12,8,0,3331,45,0,1,credit_card,0,0
USR_3859,164.38227887784785,14,0,0,223,22,0,0,credit_card,0,0
USR_3860,220.17261679267813,19,3,0,3143,44,0,1,credit_card,0,0
USR_3861,144.62506589561121,10,5,1,2156,14,1,0,mobile_payment,0,0
USR_3862,293.8881724900082,18,5,1,632,2,7,1,credit_card,0,1
USR_3863,38.72806320706613,10,8,0,1187,9,3,1,bank_transfer,0,1
USR_3864,83.34197772951991,13,0,0,909,20,0,0,bank_transfer,0,0
USR_3865,375.4408746751749,20,4,0,1402,17,1,0,bank_transfer,0,0
USR_3866,101.38528586835392,9,9,0,1895,40,0,0,mobile_payment,0,0
USR_3867,125.4020812627648,6,0,0,3459,21,1,0,bank_transfer,0,0
USR_3868,398.5612955051705,11,5,0,373,20,0,0,mobile_payment,0,0
USR_3869,55.71757739505426,17,8,0,1215,26,1,0,credit_card,0,0
USR_3870,224.36217315771205,12,3,0,3181,36,1,0,credit_card,0,0
USR_3871,21.301059628641223,18,9,0,2944,2,8,0,mobile_payment,0,1
USR_3872,179.93562566577287,12,9,1,3640,45,0,0,bank_transfer,0,0
USR_3873,352.5008872792697,14,8,0,1329,22,0,0,bank_transfer,0,0
USR_3874,54.150607061441875,6,2,0,2575,31,1,0,bank_transfer,0,0
USR_3875,445.2839671215924,18,6,0,3323,1,4,0,bank_transfer,0,1
USR_3876,455.65453104095087,6,4,0,619,39,1,0,credit_card,0,0
USR_3877,61.445283811316195,10,9,0,911,22,1,0,mobile_payment,0,0
USR_3878,495.4588938241306,8,0,0,481,17,1,0,bank_transfer,0,0
USR_3879,155.78948116378956,7,6,0,2576,14,1,0,credit_card,0,0
USR_3880,51.20981885448696,15,7,0,300,15,1,1,credit_card,0,0
USR_3881,12.482886103658512,11,5,0,965,16,1,0,bank_transfer,0,0
USR_3882,210.17621892429267,22,0,1,2215,31,0,1,credit_card,0,0
USR_3883,3445.6316008615713,4,31,1,116,39,0,0,bank_transfer,1,0
USR_3884,172.7678324526235,22,6,0,2782,24,1,0,mobile_payment,0,0
USR_3885,419.99150908256513,16,5,0,387,9,4,1,mobile_payment,0,1
USR_3886,361.1370750268745,18,3,0,2701,29,0,0,bank_transfer,0,0
USR_3887,181.57915066433603,16,2,0,393,40,1,0,bank_transfer,0,0
USR_3888,369.81173663821625,15,3,0,1538,14,1,0,bank_transfer,0,0
USR_3889,470.8389911149324,8,0,0,2304,21,1,1,credit_card,0,0
USR_3890,55.61703928607837,11,8,0,1353,46,0,0,bank_transfer,0,0
USR_3891,159.99094047723227,12,1,0,2479,39,1,0,credit_card,0,0
USR_3892,237.0297101671797,10,1,0,2799,6,4,1,bank_transfer,0,1
USR_3893,254.0151625998366,14,2,0,392,1,3,1,mobile_payment,0,1
USR_3894,275.6758659941761,15,0,0,677,22,0,0,mobile_payment,0,0
USR_3895,157.3071842039378,19,9,0,1995,20,1,0,bank_transfer,0,0
USR_3896,336.95722653135107,16,2,0,884,19,0,0,credit_card,0,0
USR_3897,326.09140672961655,22,3,0,208,39,0,0,mobile_payment,0,0
USR_3898,293.1325380730908,16,8,0,3124,18,0,0,credit_card,0,0
USR_3899,65.74324363832955,12,4,1,2300,39,0,0,bank_transfer,0,0
USR_3900,243.7142666370128,16,5,0,968,3,3,1,credit_card,0,1
USR_3901,184.55117486979404,18,0,0,2433,47,1,1,mobile_payment,0,0
USR_3902,250.60885022068007,11,2,0,2222,8,3,1,mobile_payment,0,1
USR_3903,461.71455340236275,7,6,0,2279,35,1,0,credit_card,0,0
USR_3904,245.46035814762007,19,6,0,1182,11,0,0,credit_card,0,0
USR_3905,16.8505880013608,21,9,0,2549,45,1,0,bank_transfer,0,0
USR_3906,225.03000166122416,12,0,0,2854,16,0,0,mobile_payment,0,0
USR_3907,412.1176082241972,6,8,0,1429,45,0,0,bank_transfer,0,0
USR_3908,392.22985237690244,7,0,0,1803,49,1,0,bank_transfer,0,0
USR_3909,261.56113602880873,14,6,0,3313,23,0,0,bank_transfer,0,0
USR_3910,132.3868163010645,15,1,0,2246,2,7,0,mobile_payment,0,1
USR_3911,237.8934448281271,13,8,0,1973,35,0,0,credit_card,0,0
USR_3912,286.2140875149139,13,8,0,490,29,1,0,mobile_payment,0,0
USR_3913,499.9370047543256,7,8,0,2818,1,5,1,mobile_payment,0,1
USR_3914,4496.485635551624,0,32,0,123,20,1,1,credit_card,1,0
USR_3915,2630.928411045007,3,22,1,132,35,0,0,bank_transfer,1,0
USR_3916,250.81253034834546,16,1,0,264,44,0,0,mobile_payment,0,0
USR_3917,183.69987988343962,15,2,0,3185,14,0,0,mobile_payment,0,0
USR_3918,408.34696198713095,13,5,0,1742,7,8,1,credit_card,0,1
USR_3919,252.51683892622572,20,0,1,2230,20,0,1,bank_transfer,0,0
USR_3920,497.3981636826173,13,6,0,950,42,0,0,mobile_payment,0,0
USR_3921,233.9890813913416,6,1,0,1446,18,1,0,bank_transfer,0,0
USR_3922,43.320138987312916,8,7,0,584,31,1,0,mobile_payment,0,0
USR_3923,344.46328717414053,17,4,0,3294,14,1,0,credit_card,0,0
USR_3924,32.85431095364743,21,6,0,412,7,9,1,mobile_payment,0,1
USR_3925,3010.7693364551624,3,37,1,67,43,1,0,mobile_payment,1,0
USR_3926,183.33174386215265,22,2,0,2008,39,0,1,bank_transfer,0,0
USR_3927,372.34695695445055,21,5,0,1553,19,1,0,bank_transfer,0,0
USR_3928,252.17560393973028,14,8,0,1643,46,1,0,mobile_payment,0,0
USR_3929,24.03650634202574,6,3,0,1754,41,1,0,bank_transfer,0,0
USR_3930,312.25642712520187,11,9,0,1095,1,5,1,credit_card,0,1
USR_3931,211.60375633906455,11,6,0,2036,26,0,0,mobile_payment,0,0
USR_3932,461.6989098838825,17,0,0,3414,12,0,0,mobile_payment,0,0
USR_3933,254.78553245871535,8,6,0,1502,48,0,0,mobile_payment,0,0
USR_3934,357.3978215102761,16,8,0,3213,35,1,0,mobile_payment,0,0
USR_3935,117.24556124147796,11,9,0,200,21,1,0,bank_transfer,0,0
USR_3936,382.8770466205101,19,7,0,1213,46,0,0,credit_card,0,0
USR_3937,363.26810213699946,21,3,0,2272,21,1,0,mobile_payment,0,0
USR_3938,453.000037185241,18,2,0,2832,5,9,1,mobile_payment,0,1
USR_3939,26.572604442407616,6,6,0,3254,36,0,1,bank_transfer,0,0
USR_3940,229.27534183255105,11,0,0,2270,23,1,1,bank_transfer,0,0
USR_3941,342.78614734241876,19,7,0,3431,16,0,0,bank_transfer,0,0
USR_3942,56.63031103930536,22,0,0,476,47,1,0,mobile_payment,0,0
USR_3943,211.19599290296708,18,6,0,2604,5,8,1,bank_transfer,0,1
USR_3944,471.65183550243574,18,5,0,1310,1,3,1,mobile_payment,0,1
USR_3945,223.60790053665283,14,9,0,3164,18,0,0,bank_transfer,0,0
USR_3946,492.8483439055094,11,7,0,896,5,3,1,bank_transfer,0,1
USR_3947,37.85113992911161,11,5,0,815,38,0,0,credit_card,0,0
USR_3948,361.7365903090367,10,4,0,3364,7,6,0,bank_transfer,0,1
